design_idx,objective,original workload,padded workload,fre,throughput (GFLOP/s),cycles,latency(ms),DSP eff,off-chip bytes,bandwidth (GB/s),CTC,DSPs,BRAMs,PEs,SA_dims,sa_sizes
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,988.18,651953,0.00217,95.75%,46760448,21.52,45.93,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 260, 16];kernel[]->latency[4, 52];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,988.18,651953,0.00217,95.75%,46760448,21.52,45.93,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 16];kernel[]->latency[26, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,988.18,651953,0.00217,95.75%,46760448,21.52,45.93,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 16];kernel[]->latency[52, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,988.10,652006,0.00217,95.75%,42389856,19.50,50.66,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 172, 32];kernel[]->latency[69, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,988.10,652006,0.00217,95.75%,42389856,19.50,50.66,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 345, 32];kernel[]->latency[4, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,988.05,652037,0.00217,95.74%,50889216,23.41,42.20,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 16];kernel[]->latency[8, 13];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,988.05,652037,0.00217,95.74%,50889216,23.41,42.20,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 16];kernel[]->latency[8, 26];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,988.05,652037,0.00217,95.74%,50889216,23.41,42.20,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 16];kernel[]->latency[13, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,988.05,652037,0.00217,95.74%,50889216,23.41,42.20,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 16];kernel[]->latency[26, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,988.03,652050,0.00217,95.74%,68330304,31.44,31.43,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 32];kernel[]->latency[3, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,988.03,652050,0.00217,95.74%,68330304,31.44,31.43,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 32];kernel[]->latency[3, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,987.75,652233,0.00217,95.71%,64103232,29.48,33.50,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 175, 64];kernel[]->latency[3, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,987.75,652237,0.00217,95.71%,42389856,19.50,50.66,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 345, 16];kernel[]->latency[4, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,987.75,652237,0.00217,95.71%,42389856,19.50,50.66,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 172, 16];kernel[]->latency[69, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,987.58,652348,0.00217,95.70%,50794848,23.36,42.28,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[115, 516, 32];kernel[]->latency[23, 12];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,987.58,652348,0.00217,95.70%,50794848,23.36,42.28,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[516, 115, 32];kernel[]->latency[12, 23];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,987.49,652408,0.00217,95.69%,50794848,23.36,42.28,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[115, 516, 16];kernel[]->latency[23, 12];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,987.49,652408,0.00217,95.69%,42389856,19.49,50.66,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 345, 64];kernel[]->latency[4, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,987.49,652408,0.00217,95.69%,50794848,23.36,42.28,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[516, 115, 16];kernel[]->latency[12, 23];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,987.49,652408,0.00217,95.69%,42389856,19.49,50.66,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 172, 64];kernel[]->latency[69, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,987.46,652429,0.00217,95.68%,46760448,21.50,45.93,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 260, 128];kernel[]->latency[4, 26];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,987.46,652429,0.00217,95.68%,46760448,21.50,45.93,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 260, 128];kernel[]->latency[4, 52];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,987.46,652429,0.00217,95.68%,46760448,21.50,45.93,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 128];kernel[]->latency[26, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,987.46,652429,0.00217,95.68%,46760448,21.50,45.93,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 128];kernel[]->latency[52, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,987.28,652549,0.00218,95.67%,64103232,29.47,33.50,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 175, 128];kernel[]->latency[3, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,987.22,652582,0.00218,95.66%,68330304,31.41,31.43,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 256];kernel[]->latency[3, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,987.22,652582,0.00218,95.66%,68330304,31.41,31.43,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 256];kernel[]->latency[3, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,987.13,652647,0.00218,95.65%,50868576,23.38,42.22,8600,2815,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 345, 256];kernel[]->latency[3, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,987.12,652651,0.00218,95.65%,64103232,29.47,33.50,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 175, 32];kernel[]->latency[3, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.70,652931,0.00218,95.61%,59728704,27.44,35.95,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 64];kernel[]->latency[4, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.70,652931,0.00218,95.61%,59728704,27.44,35.95,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 64];kernel[]->latency[4, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.70,652931,0.00218,95.61%,59728704,27.44,35.95,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 64];kernel[]->latency[15, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.70,652931,0.00218,95.61%,59728704,27.44,35.95,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 64];kernel[]->latency[30, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1025, 'k': 1024}","{'i': 1032, 'j': 1025}",300,986.66,652955,0.00218,95.61%,37961760,17.44,56.57,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 205, 256];kernel[]->latency[8, 41];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1025, 'j': 1032, 'k': 1024}","{'i': 1025, 'j': 1032}",300,986.66,652955,0.00218,95.61%,37961760,17.44,56.57,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[205, 344, 256];kernel[]->latency[41, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,986.45,653092,0.00218,95.59%,50794848,23.33,42.28,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[516, 115, 64];kernel[]->latency[12, 23];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,986.45,653092,0.00218,95.59%,50794848,23.33,42.28,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[115, 516, 64];kernel[]->latency[23, 12];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,986.44,653101,0.00218,95.59%,50889216,23.38,42.20,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 128];kernel[]->latency[8, 13];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,986.44,653101,0.00218,95.59%,50889216,23.38,42.20,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 128];kernel[]->latency[8, 26];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,986.44,653101,0.00218,95.59%,50889216,23.38,42.20,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 128];kernel[]->latency[13, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,986.44,653101,0.00218,95.59%,50889216,23.38,42.20,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 128];kernel[]->latency[26, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.20,653259,0.00218,95.56%,59728704,27.43,35.95,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 32];kernel[]->latency[4, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.20,653259,0.00218,95.56%,59728704,27.43,35.95,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 32];kernel[]->latency[4, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.20,653259,0.00218,95.56%,59728704,27.43,35.95,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 32];kernel[]->latency[15, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.20,653259,0.00218,95.56%,59728704,27.43,35.95,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 32];kernel[]->latency[30, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.17,653283,0.00218,95.56%,59728704,27.43,35.95,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 128];kernel[]->latency[4, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.17,653283,0.00218,95.56%,59728704,27.43,35.95,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 128];kernel[]->latency[4, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.17,653283,0.00218,95.56%,59728704,27.43,35.95,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 128];kernel[]->latency[15, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,986.17,653283,0.00218,95.56%,59728704,27.43,35.95,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 128];kernel[]->latency[30, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.03,653374,0.00218,95.55%,59876160,27.49,35.87,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 64];kernel[]->latency[3, 21];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,986.03,653374,0.00218,95.55%,59876160,27.49,35.87,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 64];kernel[]->latency[3, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.70,653594,0.00218,95.51%,59876160,27.48,35.87,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 32];kernel[]->latency[3, 21];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.70,653594,0.00218,95.51%,59876160,27.48,35.87,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 32];kernel[]->latency[3, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,985.62,653644,0.00218,95.51%,42389856,19.46,50.66,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 345, 128];kernel[]->latency[4, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,985.62,653644,0.00218,95.51%,42389856,19.46,50.66,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 172, 128];kernel[]->latency[69, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1030, 'k': 1024}","{'i': 1032, 'j': 1030}",300,985.55,653690,0.00218,95.50%,46457024,21.32,46.23,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 515, 128];kernel[]->latency[3, 103];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.55,653692,0.00218,95.50%,68330304,31.36,31.43,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 16];kernel[]->latency[3, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.55,653692,0.00218,95.50%,68330304,31.36,31.43,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 16];kernel[]->latency[3, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.45,653757,0.00218,95.49%,64103232,29.42,33.50,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 175, 256];kernel[]->latency[3, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.24,653894,0.00218,95.47%,59876160,27.47,35.87,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 128];kernel[]->latency[3, 21];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.24,653894,0.00218,95.47%,59876160,27.47,35.87,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 128];kernel[]->latency[3, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,985.20,653922,0.00218,95.47%,55501632,25.46,38.69,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 172, 64];kernel[]->latency[35, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.20,653922,0.00218,95.47%,55501632,25.46,38.69,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 175, 64];kernel[]->latency[4, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,985.07,654012,0.00218,95.45%,64103232,29.40,33.50,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 175, 16];kernel[]->latency[3, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.86,654148,0.00218,95.43%,55501632,25.45,38.69,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 175, 32];kernel[]->latency[4, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.86,654148,0.00218,95.43%,55501632,25.45,38.69,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 172, 32];kernel[]->latency[35, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.58,654334,0.00218,95.41%,55501632,25.45,38.69,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 175, 128];kernel[]->latency[4, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.58,654334,0.00218,95.41%,55501632,25.45,38.69,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 172, 128];kernel[]->latency[35, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,984.46,654413,0.00218,95.39%,46760448,21.44,45.93,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 256];kernel[]->latency[26, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,984.46,654413,0.00218,95.39%,46760448,21.44,45.93,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[260, 172, 256];kernel[]->latency[52, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,984.46,654413,0.00218,95.39%,46760448,21.44,45.93,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 260, 256];kernel[]->latency[4, 26];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,984.46,654413,0.00218,95.39%,46760448,21.44,45.93,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 260, 256];kernel[]->latency[4, 52];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.44,654431,0.00218,95.39%,59728704,27.38,35.95,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 16];kernel[]->latency[4, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.44,654431,0.00218,95.39%,59728704,27.38,35.95,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 16];kernel[]->latency[4, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.44,654431,0.00218,95.39%,59728704,27.38,35.95,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 16];kernel[]->latency[15, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.44,654431,0.00218,95.39%,59728704,27.38,35.95,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 16];kernel[]->latency[30, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.35,654491,0.00218,95.38%,59728704,27.38,35.95,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 256];kernel[]->latency[4, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.35,654491,0.00218,95.38%,59728704,27.38,35.95,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 150, 256];kernel[]->latency[4, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.35,654491,0.00218,95.38%,59728704,27.38,35.95,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 256];kernel[]->latency[15, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,984.35,654491,0.00218,95.38%,59728704,27.38,35.95,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 172, 256];kernel[]->latency[30, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.09,654664,0.00218,95.36%,59876160,27.44,35.87,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 16];kernel[]->latency[3, 21];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,984.09,654664,0.00218,95.36%,59876160,27.44,35.87,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 210, 16];kernel[]->latency[3, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,983.77,654870,0.00218,95.33%,68330304,31.30,31.43,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 512];kernel[]->latency[3, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,983.77,654870,0.00218,95.33%,68330304,31.30,31.43,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 150, 512];kernel[]->latency[3, 30];kernel[]->simd[8]}"
